part_number,supplier_code,supplier_part_number,supplier_cost,is_preferred
34840-98J03,SO,34840-98J03,118.98,True
34840-98J11,SO,34840-98J11,88.12,True
34841-92J00,SO,34841-92J00,2.45,True
34842-92J01,SO,34842-92J01,3.01,True
34843-87L00,SO,34843-87L00,2.59,True
34845-92J00,SO,34845-92J00,9.57,True
34845-96J00,SO,34845-96J00,8.48,True
34846-87L00,SO,34846-87L00,0.84,True
34870-87D10,SO,34870-87D10,50.02,True
34901-98L01,SO,34901-98L01,1360.5,True
34923-96L11,SO,34923-96L11,207.05,True
34923-96L12,SO,34923-96L12,207.05,True
34923-96L13,SO,34923-96L13,213.27,True
349366,CB,349366,0.0,True
349394,CB,349394,42.0,True
35-18458,MM,35-18458,0.0,True
35-18458Q4,MM,35-18458Q4,18.65,True
35-18458T4,MM,35-18458T4,20.55,True
35-3594-02,LS,35-3594-02,137.14,True
35-3862-01,LS,35-3862-01,924.65,True
35-3951-04,LS,35-3951-04,113.85,True
35-3952-01,LS,35-3952-01,230.66,True
35-3952-03,LS,35-3952-03,30.9,True
35-3955-02,LS,35-3955-02,62.79,True
35-802885Q,MM,35-802885Q,4.5,True
35-802893,MM,35-802893,0.0,True
35-802893Q01,MM,35-802893Q01,9.9,True
35-802893T,MM,35-802893T,10.85,True
35-809101,MM,35-809101,34.9,True
35-816296Q2,MM,35-816296Q2,5.2,True
35-822626K03,MM,35-822626K03,6.05,True
35-853333T,MM,35-853333T,8.25,True
35-863829,MM,35-863829,1.45,True
35-864572,MM,35-864572,31.15,True
35-865266,MM,35-865266,5.8,True
35-866171A01,MM,35-866171A01,33.6,True
35-866340K01,MM,35-866340K01,7.85,True
35-866340Q02,MM,35-866340Q02,4.5,True
35-866340Q03,MM,35-866340Q03,7.1,True
35-866594K01,MM,35-866594K01,13.7,True
35-866594Q01,MM,35-866594Q01,12.45,True
35-875284T01,MM,35-875284T01,3.4,True
35-877761K01,MM,35-877761K01,10.25,True
35-877761Q01,MM,35-877761Q01,9.3,True
35-877767K01,MM,35-877767K01,11.4,True
35-877769K01,MM,35-877769K01,10.25,True
35-87946Q04,MM,35-87946Q04,7.65,True
35-879884T,MM,35-879884T,11.3,True
35-879885Q,MM,35-879885Q,10.05,True
35-883702Q,MM,35-883702Q,6.5,True
35-898101239,MM,35-898101239,15.95,True
35-898101T68,MM,35-898101T68,7.05,True
35-8M0042285,MM,35-8M0042285,9.25,True
35-8M0046751,MM,35-8M0046751,10.25,True
35-8M0060041,MM,35-8M0060041,27.75,True
35-8M0062950,MM,35-8M0062950,86.5,True
35-8M0088825,MM,35-8M0088825,57.15,True
35-8M0090809,MM,35-8M0090809,3.65,True
35-8M0092330,MM,35-8M0092330,29.6,True
35-8M0093688,MM,35-8M0093688,45.3,True
35-8M0106635,MM,35-8M0106635,38.85,True
35-8M0122423,MM,35-8M0122423,25.0,True
35-8M0122424,MM,35-8M0122424,27.5,True
35-8M0123025,MM,35-8M0123025,10.0,True
35-8M0149607,MM,35-8M0149607,8.4,True
35-8M0162829,MM,35-8M0162829,7.95,True
35-8M0162830,MM,35-8M0162830,7.25,True
35-8M0162831,MM,35-8M0162831,9.55,True
35-8M0188224,MM,35-8M0188224,3.4,True
35-8M0188226,MM,35-8M0188226,5.9,True
35-8M0204703,MM,35-8M0204703,28.45,True
35-8M0205848,MM,35-8M0205848,9.1,True
35-8M0219171,MM,35-8M0219171,13.45,True
35-8M2001030,MM,35-8M2001030,5.9,True
35-GH33W1,LS,35-GH33W1,4.71,True
35-GH43DW1,LS,35-GH43DW1,7.51,True
351.0530,SG,351.0530,0.0,True
351.0554,SG,351.0554,0.0,True
351.0567,SG,351.0567,161.5,True
351.0612W,SG,351.0612W,0.0,True
351.0668W,SG,351.0668W,0.0,True
35100-ZV5-013,HP,35100-ZV5-013,56.61,True
351014,DM,351014,345.3,True
351065,DM,351065,45.63,True
351080,DM,351080,46.33,True
3511315,DM,3511315,62.92,True
3511390,DM,3511390,42.69,True
3511405,DM,3511405,43.11,True
3511425,DM,3511425,42.69,True
3511485,DM,3511485,43.18,True
3511660,DM,3511660,38.77,True
3511820,DM,3511820,67.12,True
3512010,DM,3512010,128.3,True
3512055,DM,3512055,83.36,True
35168,CW,35168,1212.2,True
353100,DM,353100,138.24,True
353104,DM,353104,54.8,True
353117,DM,353117,113.67,True
353118,DM,353118,154.06,True
353122,DM,353122,222.03,True
353160,DM,353160,214.4,True
353172,DM,353172,278.87,True
354-2025811,LS,354-2025811,6.82,True
354-328052,LS,354-328052,61.07,True
354-3293001,LS,354-3293001,52.07,True
354-3295101,LS,354-3295101,30.41,True
354-3363401,LS,354-3363401,13.07,True
354-4000131,LS,354-4000131,56.63,True
354-4000261,LS,354-4000261,65.96,True
354-4202131,LS,354-4202131,16.04,True
354-4205031,LS,354-4205031,3.29,True
354-4312101,LS,354-4312101,36.26,True
354-4312301,LS,354-4312301,32.52,True
354-4312501,LS,354-4312501,33.13,True
354-431410,LS,354-431410,16.28,True
354-588061N,LS,354-588061N,2.6,True
354477,DM,354477,3.28,True
35490-ZW5-003,HP,35490-ZW5-003,20.14,True
3551504,DM,3551504,26.24,True
35655-ZY3-013,HP,35655-ZY3-013,142.19,True
35673-ZY3-003,HP,35673-ZY3-003,15.04,True
358259,DM,358259,19.42,True
35850-ZV5-003,HP,35850-ZV5-003,61.89,True
3586261,VP,3586261,288.4,True
3586326,VP,3586326,38.52,True
3587054,VP,3587054,544.6,True
3587597,VP,3587597,19.56,True
3587651,VP,3587651,5.88,True
3588563,VP,3588563,0.0,True
3588865,VP,3588865,348.0,True
35895,CW,35895,104.19,True
35921,MM,35921,2.5,True
3594989,VP,3594989,208.8,True
35988,CW,35988,65.7,True
35CS,BDS,35CS,70.89,True
35GEMLFH1212TW,TWB,35GEMLFH1212TW,0.0,True
35HEIL1688,TWB,35HEIL1688,0.0,True
35HMGH505055XT,TWB,35HMGH505055XT,0.0,True
35KELC3M1839XT,TWB,35KELC3M1839XT,0.0,True
35KELCGE68504T,TWB,35KELCGE68504T,0.0,True
35LEWM0057206T,TWB,35LEWM0057206T,247.64,True
35LEWM10HT200P,TWB,35LEWM10HT200P,273.73,True
35METMSX26,TWB,35METMSX26,0.0,True
35METMSX27,TWB,35METMSX27,0.0,True
35MTOW91215749,TWB,35MTOW91215749,0.0,True
35PERKO0780,TWB,35PERKO0780,36.3,True
35THLEDLCHSSNS,TWB,35THLEDLCHSSNS,25.99,True
35VETUSP105055,TWB,35VETUSP105055,219.3,True
35VETUSRODE47,TWB,35VETUSRODE47,527.0,True
35WEXCO618,TWB,35WEXCO618,0.0,True
35WEXCO701,TWB,35WEXCO701,0.0,True
35WEXCOR90,TWB,35WEXCOR90,0.0,True
36-43300A9,MM,36-43300A9,50.85,True
36-BCOB,DD,36-BCOB,26.0,True
36-LGOB,DD,36-LGOB,26.0,True
36-TOB,DD,36-TOB,26.0,True
360.1024,SG,360.1024,0.0,True
360.1024W,SG,360.1024W,0.0,True
360.1045,SG,360.1045,71.5,True
360.1045W,SG,360.1045W,0.0,True
360.1046,SG,360.1046,77.4,True
360.1049,SG,360.1049,0.0,True
361.0614,SG,361.0614,0.0,True
36111-Q,SPC,36111-Q,164.0,True
36120-ZY6-023,HP,36120-ZY6-023,353.02,True
36125-Q,SPC,36125-Q,164.0,True
36182-ZV4-000AH,HP,36182-ZV4-000AH,8.59,True
3623,NAP,3623,2.51,True
362957,CB,362957,63.79,True
362975,CB,362975,153.62,True
363-20804,LS,363-20804,7.19,True
363-92856,LS,363-92856,173.94,True
363147,CB,363147,147.15,True
36318,MM,36318,0.6,True
36452-ZW7-410AH,HP,36452-ZW7-410AH,302.19,True
36466,CW,36466,249.8,True
366-AG16683296,LS,366-AG16683296,246.41,True
36610-88LM1,SO,36610-88LM1,469.05,True
36610-90J92,SO,36610-90J92,367.79,True
36610-92J01,SO,36610-92J01,351.19,True
36610-92J22,SO,36610-92J22,379.3,True
36610-92J53,SO,36610-92J53,379.3,True
36610-92J63,SO,36610-92J63,392.15,True
36620-93J04,SO,36620-93J04,157.48,True
36620-93J64,SO,36620-93J64,215.36,True
36620-93J70,SO,36620-93J70,192.0,True
36620-98J33,SO,36620-98J33,161.29,True
36620-98L00,SO,36620-98L00,151.39,True
36621-93J00,SO,36621-93J00,55.62,True
36625,CW,36625,127.5,True
36625-98J10,SO,36625-98J10,62.76,True
36628,CW,36628,17.43,True
36721-98L00,SO,36721-98L00,7.93,True
36738-98L00,SO,36738-98L00,11.25,True
368-8007,LS,368-8007,19.85,True
36941,CW,36941,36.32,True
36942,CW,36942,13.79,True
36943,CW,36943,14.52,True
36V20CHGV1A,BDS,36V20CHGV1A,211.86,True
37-43476,MM,37-43476,0.0,True
37-77556,MM,37-77556,4.86,True
37-883467,MM,37-883467,2.66,True
37-8M0024870,MM,37-8M0024870,17.05,True
37-8M0038307,MM,37-8M0038307,4.25,True
37-8M0043701,MM,37-8M0043701,4.65,True
37-8M0043703,MM,37-8M0043703,8.95,True
37-8M0085367,MM,37-8M0085367,41.45,True
37-8M0142184,MM,37-8M0142184,81.95,True
37-8M0142193,MM,37-8M0142193,23.95,True
37-8M0142569,MM,37-8M0142569,0.55,True
37-8M0142570,MM,37-8M0142570,1.7,True
37-8M0148385,MM,37-8M0148385,202.35,True
37-8M0148536,MM,37-8M0148536,6.0,True
37-8M0178230,MM,37-8M0178230,13.45,True
37-8M0214843,MM,37-8M0214843,85.25,True
37-8M0214845,MM,37-8M0214845,41.55,True
37-8M0214853,MM,37-8M0214853,41.55,True
37100-96J00,SO,37100-96J00,68.32,True
37100-96J01,SO,37100-96J01,83.52,True
37100-96J25,SO,37100-96J25,86.7,True
37100-96J26,SO,37100-96J26,82.58,True
37100-96J27,SO,37100-96J27,100.95,True
37100-98L10,SO,37100-98L10,100.11,True
37110-98J01,SO,37110-98J01,57.68,True
37110-98J02,SO,37110-98J02,58.13,True
37141-99E00,SO,37141-99E00,10.26,True
37141-99E10,SO,37141-99E10,10.26,True
37141-99E20,SO,37141-99E20,10.26,True
37141-99E30,SO,37141-99E30,10.26,True
37141-99E40,SO,37141-99E40,10.26,True
37141-99E50,SO,37141-99E50,10.26,True
37141-99E60,SO,37141-99E60,10.26,True
37141-99E70,SO,37141-99E70,10.26,True
37141-99E90,SO,37141-99E90,10.26,True
37141-99EA0,SO,37141-99EA0,10.26,True
37141-99EB0,SO,37141-99EB0,10.26,True
371459,CB,371459,52.98,True
371581,CB,371581,358.7,True
373465,DM,373465,29.51,True
375195,DM,375195,30.23,True
375200,DM,375200,48.5,True
37552-ZW7-1A,HP,37552-ZW7-1A,38.95,True
376601,DM,376601,28.55,True
377200,DM,377200,28.27,True
377205,DM,377205,28.4,True
37721-93J00,SO,37721-93J00,27.46,True
37721-99E02,SO,37721-99E02,22.96,True
37721-99E10,SO,37721-99E10,13.97,True
37721-99E11,SO,37721-99E11,22.24,True
37721-99E12,SO,37721-99E12,22.62,True
377210,DM,377210,30.81,True
377220,DM,377220,35.57,True
377366,BRP,377366,17.0,True
37765,CW,37765,89.99,True
37777,CW,37777,187.49,True
37803-93J05,SO,37803-93J05,33.44,True
37803-93J06,SO,37803-93J06,39.61,True
37820-93J05,SO,37820-93J05,25.92,True
37820-93J11,SO,37820-93J11,28.28,True
37823-92E02,SO,37823-92E02,12.23,True
37850-92J00,SO,37850-92J00,67.46,True
37850-93J10,SO,37850-93J10,73.62,True
37850-99E00,SO,37850-99E00,37.93,True
37850-99E01,SO,37850-99E01,37.94,True
37850-99E02,SO,37850-99E02,35.21,True
37850-99E03,SO,37850-99E03,42.78,True
37850-99E04,SO,37850-99E04,52.9,True
37850-99E05,SO,37850-99E05,55.53,True
37857-92J01,SO,37857-92J01,1.93,True
378668,DM,378668,39.47,True
378909,DM,378909,48.22,True
379458,DM,379458,5.52,True
379460,DM,379460,4.89,True
379462,DM,379462,5.24,True
379464,DM,379464,5.59,True
379533,DM,379533,79.37,True
379539,DM,379539,50.53,True
37959,MM,37959,0.9,True
379686,DM,379686,54.31,True
379696,DM,379696,33.59,True
379759,DM,379759,25.26,True
379761,DM,379761,51.37,True
379771,DM,379771,40.52,True
379847,DM,379847,24.49,True
379859,DM,379859,21.2,True
379865,DM,379865,11.26,True
379912,DM,379912,2.81,True
38-28087,LS,38-28087,3.28,True
38-33440W,LS,38-33440W,12.05,True
38-44414,LS,38-44414,9.47,True
38-44415,LS,38-44415,14.37,True
38051,CW,38051,28.69,True
3807440,VP,3807440,7.2,True
3807890,VP,3807890,22.74,True
3808361,VP,3808361,6.42,True
3809449,VP,3809449,33.6,True
381.0042,SG,381.0042,23.8,True
381.0047,SG,381.0047,0.0,True
381.0048W,SG,381.0048W,0.0,True
38100-93J04,SO,38100-93J04,508.23,True
38100-93J05,SO,38100-93J05,546.35,True
38100-96J01,SO,38100-96J01,408.72,True
38100-96J10,SO,38100-96J10,323.85,True
38100-96J11,SO,38100-96J11,323.84,True
38100-96J12,SO,38100-96J12,402.68,True
38100-96J13,SO,38100-96J13,314.24,True
3817468,VP,3817468,168.0,True
382989,CB,382989,374.9,True
38410-93J12,SO,38410-93J12,90.87,True
3841295,VP,3841295,2.7,True
3841608,VP,3841608,1.8,True
3847302,VP,3847302,8.33,True
3847499,VP,3847499,276.0,True
3847644,VP,3847644,15.6,True
3849022,VP,3849022,16.92,True
3849500,VP,3849500,0.0,True
3850396,VP,3850396,136.8,True
3850423,VP,3850423,2.4,True
3850424,VP,3850424,1.92,True
3850426,VP,3850426,42.0,True
3850495,VP,3850495,7.14,True
3850559,VP,3850559,9.84,True
3850598,VP,3850598,96.0,True
3850601,VP,3850601,87.6,True
3850819,VP,3850819,2.16,True
3850820,VP,3850820,1.92,True
3851039,VP,3851039,7.14,True
3851218,VP,3851218,0.0,True
3851219,VP,3851219,16.8,True
3851569,VP,3851569,42.36,True
3851857,VP,3851857,12.66,True
3851861,VP,3851861,12.66,True
3851981,VP,3851981,11.28,True
3852045,VP,3852045,0.6,True
3852071,VP,3852071,4.26,True
3852111,VP,3852111,4.02,True
3852165,VP,3852165,1.32,True
3852169,VP,3852169,1.32,True
3852215,GCM,3852215,28.26,True
3852217,VP,3852217,71.4,True
3852220,VP,3852220,151.38,True
3852251,VP,3852251,1.92,True
3852268,VP,3852268,55.56,True
3852304,BRP,3852304,10.0,True
3852309,VP,3852309,21.0,True
3852317,VP,3852317,4.02,True
3852329,VP,3852329,1.18,True
3852380,VP,3852380,0.0,True
3852413,VP,3852413,0.0,True
3852454,VP,3852454,4.02,True
3852468,VP,3852468,10.86,True
3852477,VP,3852477,6.06,True
3852487,VP,3852487,2.76,True
3852538,VP,3852538,38.7,True
3852560,VP,3852560,3.3,True
3852565,VP,3852565,0.32,True
3852568,VP,3852568,5.22,True
3852866,VP,3852866,4.02,True
3852959,VP,3852959,2.64,True
385312104,EVG,385312104,69.7,True
3853373,VP,3853373,3.72,True
3853376,VP,3853376,0.6,True
3853380,VP,3853380,49.92,True
3853403,VP,3853403,0.9,True
3853412,VP,3853412,9.6,True
3853628,VP,3853628,10.5,True
3853674,VP,3853674,1.44,True
3853742,VP,3853742,7.2,True
3853799,VP,3853799,17.52,True
3853801,VP,3853801,9.72,True
3853804,VP,3853804,72.31,True
3853815,VP,3853815,37.68,True
3853850,VP,3853850,139.8,True
3854003,VP,3854003,152.4,True
3854138,VP,3854138,26.58,True
3854164,VP,3854164,115.2,True
3854260,VP,3854260,10.86,True
3854261,VP,3854261,5.4,True
3854401,VP,3854401,320.4,True
3855081,VP,3855081,1.98,True
3855104,VP,3855104,24.72,True
3856138,VP,3856138,88.2,True
3856537,VP,3856537,3.66,True
3856594,VP,3856594,73.8,True
3856894,VP,3856894,1445.4,True
3856961,VP,3856961,24.0,True
3856973,VP,3856973,38.34,True
3857166,VP,3857166,57.18,True
3857184,VP,3857184,4.02,True
3857391,VP,3857391,32.46,True
3857533,VP,3857533,22.08,True
3857650,VP,3857650,227.4,True
3857662,VP,3857662,93.6,True
3857778,VP,3857778,445.2,True
3857794,VP,3857794,356.4,True
3857939,VP,3857939,3.36,True
3857954,VP,3857954,11.28,True
3858192,VP,3858192,347.4,True
3858261,VP,3858261,293.4,True
3858291,VP,3858291,8.64,True
3858809,VP,3858809,27.96,True
3858963,VP,3858963,763.2,True
3858975,VP,3858975,70.8,True
3858977,VP,3858977,16.2,True
3858981,VP,3858981,57.84,True
3858995,VP,3858995,13.92,True
3859045,VP,3859045,3.3,True
386.0045,SG,386.0045,0.0,True
386.0047,SG,386.0047,3.9,True
386.0055,SG,386.0055,5.5,True
3860079,VP,3860079,147.0,True
3860083,VP,3860083,169.2,True
3860092,VP,3860092,56.46,True
3860156,VP,3860156,0.0,True
3860364,VP,3860364,6.72,True
3860708,VP,3860708,500.4,True
3861985,VP,3861985,199.8,True
3862228,VP,3862228,10.68,True
3863148,VP,3863148,41.58,True
3863191,VP,3863191,29.22,True
3863450,VP,3863450,33.84,True
387438,DM,387438,14.04,True
387440,DM,387440,18.68,True
3883257,VP,3883257,10.5,True
3883597,VP,3883597,3.32,True
3883724,VP,3883724,93.0,True
3884950,VP,3884950,330.6,True
3884974,VP,3884974,360.6,True
3885250,VP,3885250,96.0,True
38860-76F01,SO,38860-76F01,25.11,True
3887328,VP,3887328,71.4,True
3888078,VP,3888078,108.6,True
3888177,VP,3888177,56.46,True
3888323,VP,3888323,508.8,True
3888324,VP,3888324,48.06,True
3888328,VP,3888328,87.6,True
3888555,VP,3888555,102.0,True
3888814,BHM,3888814,35.0,True
3888817,BHM,3888817,32.0,True
3888916,VP,3888916,38.34,True
3889124,VP,3889124,38.52,True
3889125,VP,3889125,37.68,True
3889433,VP,3889433,588.0,True
3889526,VP,3889526,0.0,True
3889611,VP,3889611,17.94,True
3889782,VP,3889782,6.0,True
3889784,VP,3889784,2.7,True
3889786,VP,3889786,3.36,True
3889788,VP,3889788,4.02,True
3889964,VP,3889964,309.6,True
3889966,VP,3889966,4.8,True
3889967,VP,3889967,15.96,True
38ATTW5550S421,TWB,38ATTW5550S421,82.71,True
38ATTW5550S421-,TWB,38ATTW5550S421-,0.0,True
38BOBS100106026,TWB,38BOBS100106026,0.0,True
38FIAMM0411,TWB,38FIAMM0411,0.0,True
38GARM11939,TWB,38GARM11939,1454.33,True
38JLA98649,TWB,38JLA98649,0.0,True
38JLAMM55,TWB,38JLAMM55,410.52,True
38JLAUM6001XXT,TWB,38JLAUM6001XXT,415.51,True
38JLAUM6006XXT,TWB,38JLAUM6006XXT,589.18,True
38JLAUOM3650XS,TWB,38JLAUOM3650XS,108.45,True
38JLAUOM610IBSG,TWB,38JLAUOM610IBSG,267.75,True
38JLAUOM6770XS,TWB,38JLAUOM6770XS,180.69,True
38JLM200/2,TWB,38JLM200/2,358.85,True
38JLMM105,TWB,38JLMM105,707.35,True
38LATCH,TWB,38LATCH,42.3,True
38LEWM6656211T,TWB,38LEWM6656211T,1218.93,True
38LEWM6960086T,TWB,38LEWM6960086T,0.0,True
38LUM101839,TWB,38LUM101839,223.38,True
38LUM101849,TWB,38LUM101849,223.38,True
38LUMITEC101515,TWB,38LUMITEC101515,616.09,True
38MARI7022SBXT,TWB,38MARI7022SBXT,0.0,True
38SCAN09601,TWB,38SCAN09601,141.53,True
38THMALD51849T,TWB,38THMALD51849T,0.0,True
38THMALD51875T,TWB,38THMALD51875T,0.0,True
38THMALED39120,TWB,38THMALED39120,0.0,True
38ULTR25620,TWB,38ULTR25620,0.0,True
38ULTRA22321W,TWB,38ULTRA22321W,914.43,True
39-879850,MM,39-879850,2.18,True
39-8M0071643,MM,39-8M0071643,6.5,True
390-10278P,LS,390-10278P,51.01,True
390-12104P,LS,390-12104P,20.4,True
390-12106P,LS,390-12106P,99.52,True
390-13638,LS,390-13638,38.95,True
390-13676,LS,390-13676,4.909,True
390-13698,LS,390-13698,6.776,True
390-14000,LS,390-14000,69.99,True
390-14004,LS,390-14004,25.64,True
390-41373P,LS,390-41373P,22.97,True
390-41460P,LS,390-41460P,6.74,True
390-41673P,LS,390-41673P,22.44,True
392-3692,MM,392-3692,12.44,True
392136,DM,392136,43.81,True
3923,NAP,3923,2.39,True
3951,NAP,3951,2.49,True
3960095,DM,3960095,64.07,True
39602,CW,39602,5.69,True
397-906,MM,397-906,15.4,True
39766,CW,39766,87.16,True
39767,CW,39767,79.99,True
39792,CW,39792,31.5,True
39798,CW,39798,1.49,True
398-01818,LS,398-01818,58.2,True
398-2035,MM,398-2035,28.13,True
398-727,MM,398-727,6.4,True
399-664,MM,399-664,4.19,True
399-747,MM,399-747,0.22,True
399-753,MM,399-753,0.13,True
399-787,MM,399-787,0.13,True
39CARC12824FRT,TWB,39CARC12824FRT,0.0,True
39GGSC419641XT,TWB,39GGSC419641XT,0.0,True
39JETT10473CLTW,TWB,39JETT10473CLTW,0.0,True
39MIND1611000TW,TWB,39MIND1611000TW,2.01,True
3B273127,MM,3B273127,28330.0,True
3FV-13440-20-00,YA,3FV-13440-20-00,8.99,True
3FV-13440-30-00,YA,3FV-13440-30-00,12.11,True
3FV-13440-31-00,YA,3FV-13440-31-00,12.63,True
4,HP,4,0.0,True
4-5443,DM,4-5443,68.99,True
4-6275,DM,4-6275,116.99,True
4-7846,DM,4-7846,8.03,True
4-79980,DM,4-79980,15.29,True
40-221107,LS,40-221107,37.15,True
40-241057,LS,40-241057,34.64,True
40-242277,LS,40-242277,47.96,True
40-30010,SUN,40-30010,4.0,True
40-30020,SUN,40-30020,9.0,True
40-30030,SUN,40-30030,7.5,True
40-300407,LS,40-300407,39.79,True
40-30050,SUN,40-30050,10.0,True
40-30060,SUN,40-30060,15.0,True
40-900027,LS,40-900027,20.02,True
40-900057,LS,40-900057,20.02,True
400029,BEN,400029,0.0,True
40005439,VP,40005439,17.52,True
400066,BEN,400066,1895.0,True
400068,BEN,400068,0.0,True
400070,BEN,400070,0.0,True
400117,BEN,400117,1970.0,True
400140,BEN,400140,2185.0,True
400140W,BEN,400140W,0.0,True
400154,BEN,400154,2005.0,True
400157,BEN,400157,1560.0,True
400164W,BEN,400164W,0.0,True
400180-1,PAX,400180-1,34.65,True
40021,CW,40021,91.8,True
400234-sps,BEN,400234-sps,0.0,True
400235W,BEN,400235W,0.0,True
400242,BEN,400242,1820.0,True
4003-EBO-BA,LPM,4003-EBO-BA,1146.0,True
400343,BEN,400343,0.0,True
400427,CB,400427,3.01,True
400447,BEN,400447,3350.0,True
400869S,CB,400869S,0.0,True
400901W,BEN,400901W,0.0,True
400904,BEN,400904,10.0,True
400904W,BEN,400904W,0.0,True
400915,BEN,400915,0.0,True
400916,BEN,400916,2005.0,True
400917,BEN,400917,0.0,True
401-058000,DM,401-058000,51.43,True
401104,CB,401104,89.76,True
401404,CB,401404,19.19,True
401404,DM,401404,844.47,True
40158-ZY3-000,HP,40158-ZY3-000,44.45,True
401616,CB,401616,37.34,True
401617,CB,401617,37.34,True
401637,CB,401637,0.0,True
401661,CB,401661,36.23,True
401786,CB,401786,50.39,True
401802,CB,401802,9.34,True
401809,CB,401809,156.67,True
401921,CB,401921,255.18,True
401922,CB,401922,84.52,True
401999,DM,401999,13.39,True
40204-ZW1-000,HP,40204-ZW1-000,4.94,True
402125,CB,402125,199.51,True
402278,DM,402278,629.99,True
402365,CB,402365,3.79,True
402524,CB,402524,67.7,True
402570,DM,402570,129.96,True
402657,CB,402657,149.4,True
402750,CB,402750,44.4,True
402750,DM,402750,107.52,True
402778,CB,402778,22.61,True
402778,DM,402778,27.51,True
402784,CB,402784,45.49,True
402784,DM,402784,27.62,True
402791,DM,402791,112.53,True
402890,DM,402890,299.53,True
403169,CB,403169,1530.0,True
403204A,CB,403204A,416.66,True
403204S,CB,403204S,1209.99,True
403254,CB,403254,22.61,True
403289,CB,403289,6.46,True
403341,CB,403341,246.84,True
403466,CB,403466,246.95,True
403544,CB,403544,265.03,True
403599,CB,403599,59.38,True
403599-EXTRA,CB,403599-EXTRA,0.0,True
403601,CB,403601,27.79,True
403638,CB,403638,230.62,True
403650,CB,403650,205.28,True
403708,CB,403708,71.19,True
403777,CB,403777,11.8,True
403778,CB,403778,0.52,True
4039046,ACE,4039046,1.49,True
403P,PMI,403P,10.8,True
404375,CB,404375,62.17,True
404379,CB,404379,33.84,True
404387,CB,404387,0.0,True
404641,CB,404641,543.29,True
404722,CB,404722,137.84,True
404943,CB,404943,131.75,True
404944,CB,404944,5.62,True
405-K100,PAX,405-K100,17.78,True
40571,CW,40571,74.99,True
406,DNU,406,0.0,True
406369,CB,406369,133.33,True
406513,CB,406513,131.84,True
406571,CB,406571,13.33,True
406650,CB,406650,186.67,True
406655,CB,406655,16.72,True
406698,CB,406698,18.72,True
406709,CB,406709,17.3,True
406717,CB,406717,12.7,True
406723,CB,406723,5.15,True
406879,CB,406879,6.28,True
406900,CB,406900,693.34,True
406978,CB,406978,139.9,True
407071,CB,407071,685.84,True
407220,CB,407220,42.67,True
407367,DM,407367,39.07,True
407649,CB,407649,400.0,True
408067,CB,408067,4.4,True
40820007V,MM,40820007V,30490.0,True
408778,CB,408778,0.0,True
408976,CB,408976,4165.1,True
409095,CB,409095,0.0,True
409157,DM,409157,36.82,True
41-100,NAP,41-100,9.18,True
41-101,NAP,41-101,7.27,True
41-1134,LS,41-1134,3.69,True
41-114,NAP,41-114,12.0,True
41-4322,LS,41-4322,3.11,True
41-6668,LS,41-6668,8.03,True
41-92038,LS,41-92038,8.97,True
41-92650,LS,41-92650,9.38,True
41-993,NAP,41-993,7.27,True
41-B8HS,LS,41-B8HS,2.1,True
41-B8HS10,LS,41-B8HS10,3.44,True
41-BPR5EFS13,LS,41-BPR5EFS13,10.14,True
41-BR7HS10,LS,41-BR7HS10,2.67,True
41-BUZHW2,LS,41-BUZHW2,7.89,True
41-DPR6EB9,LS,41-DPR6EB9,3.48,True
41-ZFR5F,LS,41-ZFR5F,4.14,True
410.1224,SG,410.1224,0.0,True
410.2172,SG,410.2172,82.6,True
410173,CB,410173,15.48,True
410841,CB,410841,92.33,True
41100581,CHF,41100581,2.9,True
